;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
0;1.1552001285309141;0.9516201427923081;0.7886958403625195;0.638068825234074;0.46021771632100184;0.34024727878735017;0.17184748422954013;1.7396322662102324;1.3398890359822202;1.1858031870977892;1.0239002304848481;0.8228151095159845;0.6498441080409024;0.5134830786114002;0.35214097244796727;0.17715239669827199
1;1.2148844048565464;1.0081552974284993;0.8380838985520009;0.6894781445415062;0.5020674599514474;0.34281016156602057;0.16328256653805462;1.5626208903076964;1.3973083661072514;1.2514050624335076;1.1047426400234597;0.8921615848002596;0.7512126738808187;0.5725211042901244;0.43211376968878235;0.16187422607037522
2;1.1604689805725579;0.9580264798216847;0.797466829057273;0.6466738201645147;0.48098518886540814;0.3288268561118718;0.14585798613647333;1.613137500786135;1.4344451114793966;1.283465335604287;1.122500319459882;0.9182902435295603;0.7753247816093919;0.6006551446204554;0.40167479083285323;0.23899007841303643
3;1.2353727681492055;1.0358669745487326;0.855693950478071;0.6973941606507668;0.515940717031894;0.33706887526141727;0.14837486466006714;1.517460540280207;1.3457232304502067;1.1916330589893502;1.0440889128796513;0.8455941473449398;0.6986190971148708;0.5324655290019931;0.3761565349285098;0.19708376871414154
4;1.1447334616253853;0.9420278632667379;0.7699638279072477;0.6224004914361172;0.4405276812938693;0.3017265033521286;0.12949491522475656;1.4403762053458569;1.2634763738338763;1.1214077733497103;0.9629609404407855;0.7837107415976079;0.6458361542925372;0.4884165041584525;0.3251725181151367;0.1560819954151294
5;1.4307127784439777;1.2422099490719263;0.9436273037303547;0.6800780419595434;0.5034339632370718;0.36083403052122826;0.17864765645411335;1.478944279131354;1.3207834130170235;1.1836865150083398;1.0379347925483293;0.8378762670951324;0.692323267560851;0.43219057005691347;0.2790353425362662;0.1529904255973458
6;0.43097488125551764;0.35112492963028924;0.2489295524253499;0.1530099632175392;0.19016310700677233;0.21751225376418154;0.2126383217803069;0.7719605682280638;0.6567703768737453;0.6155286362453938;0.5733857860398229;0.4073364403453156;0.2021081176080177;0.22733793379367148;0.1702516946460515;0.08759685259958434
7;0.011720471746559505;0.07803255942289113;0.02372923738823243;0.05012870675760708;0.06739474185946924;0.14452617685275793;0.05366056562312443;0.6824913609108993;0.7314649480725489;0.8120379492539094;0.7567849404578683;0.5552082855904238;0.24872478029088638;0.03879941326820972;0.19802637663720762;0.0649748790673916
8;2.021648838208856;1.5971155901616578;1.0564475215407332;0.5313635226802289;0.45763789233808866;0.38775989744042777;0.15999312026545115;2.3959550521037545;1.839788194702458;1.5025256378653278;1.2777188782852154;1.3985032809452695;1.144578557104467;0.6658673525612845;0.8000668516643777;0.19818362040735488
9;3.7465491492314436;2.86714564113257;1.8641609595371207;0.8599219501347606;0.6526714928764893;0.9212315796884492;0.13805255611120817;4.1014449650138385;3.082298245011141;2.3233453923735286;2.261029961303997;2.2036134108207954;1.096289886880923;1.05200988423101;1.1494409006896726;0.23138626757311098
10;5.7443135340024005;4.486642272284256;3.072129483701516;1.658521430063209;1.383155830204446;1.5449633124696662;0.3252341730412415;4.587448689620492;3.5508535483935315;2.2825245670581014;1.8467639912243254;1.6622814832037065;1.4223088725536406;1.1058311626748971;1.1140518614427855;0.3296918116565035
11;8.414838005523688;6.869097940795553;5.278686871225546;3.5640919295299187;2.9602234703963344;2.3693119474548423;0.8553239596540739;7.718286958621536;6.050443908816906;4.758851051165357;4.693377891386969;4.407090158581921;2.5670600074790824;2.029562414379896;1.768948494780586;0.5513608352276337
12;10.018107134993304;8.197037162099221;6.342250682821408;4.461092548074061;3.49083631521636;2.7840216123039196;1.1286864751903154;6.808756780481475;5.085125211063567;3.3793620060490372;4.044279078505078;3.5311927372845697;1.4512500018462848;0.4493743407322613;0.06262532640562261;0.5601622708265734
13;10.736163735529818;8.98691080773773;7.148505023585396;5.164258047276809;4.241722811884996;2.894018776001276;1.0139092643173526;7.813012459584925;6.247292402000581;5.32477729985429;4.515944332145165;4.365164598391175;2.2176096895110717;0.9009564846778346;0.22614520780229624;1.0591147867061481
14;10.005504934340843;8.246136461606415;7.0952300448991465;5.17224917990788;4.750565477904818;2.8341578323773193;1.1445709250278884;10.774744098811121;9.104998096941785;7.373048778683004;6.470509167953223;5.9911274859728625;3.9169954063188794;2.6128616281161343;1.6909727527439486;0.4457916562625162
15;7.907311689152197;7.301977369548848;6.213944007916986;4.772283079866979;4.353361944043269;2.924571227803443;1.6350120869520222;5.841725363741137;4.7598854467399345;3.381114406242954;3.501393607010371;2.868536706010259;1.015296714034404;0.26361915830978394;1.5525456942730889;1.5010364708393895
