;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
10;1.02;1.0203411443655268;1.0216863519308528;1.0229024089120495;1.0236035827337007;1.0242588069113665;1.024785540507352;1.0252366470804688;1.0252281392055296;1.0225193711696623;1.0245684993257094;1.026428227638106;1.028278200535586;1.0295976723672355;1.0310553885430838;1.0323888706578508;1.0334022068528677;1.0339344086807425
11;1.02;1.0205462644314167;1.0232480440239493;1.0256091743037064;1.0273052478049445;1.0288910475993074;1.0303727611074964;1.0311461552899586;1.0313510851787553;1.0236070628005483;1.0267403449071608;1.0296101287955048;1.0323475385676026;1.0344325417884093;1.0363427888937613;1.0380623826867368;1.0393232461122481;1.0399940125692286
12;1.02;1.020565667818293;1.0235206202341485;1.0260251145956638;1.0277710689322548;1.029457115052686;1.0311667606454975;1.0321147339712184;1.0323859242812106;1.0235197613459688;1.0263987463122368;1.0294071594271421;1.032236813425448;1.034353427038771;1.0362205901813923;1.0379150517893292;1.0393462493355254;1.0401156951069668
13;1.02;1.0206289928002306;1.0241094479734403;1.0271849404888163;1.0294353249607204;1.0315649140168495;1.0331566369334917;1.0339485945420004;1.0340831694422161;1.0237315318487694;1.026952131834828;1.0305996532557493;1.0339503382736503;1.0365517040803849;1.0387835877090286;1.0407876538669736;1.0423320965981986;1.0431436767246167
14;1.02;1.0207070867710855;1.0242017988797263;1.0272395153221203;1.0294711834718508;1.0315830327085853;1.0332283250152956;1.034126256501298;1.0342869646197468;1.0247932449717627;1.0285347233886706;1.032190374975111;1.035620597468078;1.0383381672330845;1.0403569954883383;1.0420540206403994;1.0434674634986625;1.0442033735286496
15;1.02;1.020433425965542;1.0229401353640342;1.0247942812827717;1.0259582909587077;1.0273870118279218;1.0283484841626893;1.0287075323809178;1.0287412516194403;1.0225664568110129;1.0246296176096983;1.0271578855669614;1.0292646538123789;1.0308285015204677;1.0318873326020859;1.0328729831463266;1.033927352169167;1.0344664846872145
16;1.02;1.0202076268015907;1.0212328420586423;1.0220737685576244;1.0224674958126512;1.02274478247276;1.0228735049226267;1.0226682503370927;1.0227161445521988;1.0213293962682688;1.0222845659496103;1.0231959779657902;1.0241198465128847;1.0252010322041893;1.026070076774144;1.0269929538078897;1.0275491533355146;1.0277833789530344
17;1.02;1.0199295273780964;1.0191136653161175;1.0181830320113174;1.0170579744170278;1.016250837091552;1.015703933959896;1.0149437142892137;1.0150210423922448;1.019825547026487;1.0197578019008446;1.0196614512010969;1.0194731072431247;1.0193681810640205;1.0193125557602847;1.0193453782094677;1.0195167789959008;1.0195589852040565
18;1.02;1.0198634409850476;1.0188865799681397;1.0179024732529012;1.0169472110841489;1.016057659491441;1.0152900603289652;1.0145474512866095;1.0144610998076815;1.019396992269576;1.0191124400981377;1.0188322650426656;1.0184739472879016;1.0181585149727614;1.0178780022670262;1.0177524461680398;1.01758952980144;1.0174625015583925
19;1.02;1.0198182786967054;1.0190932813033844;1.0183996566846698;1.0177811508222547;1.017318860744472;1.0170131169575634;1.0167418776729944;1.016682046525248;1.0189127480993303;1.0181284883189374;1.0173910722174313;1.016755637491976;1.0161884288773801;1.0156825591976943;1.0152763643488099;1.015050297510972;1.0148932517881775
20;1.02;1.0197267950479676;1.018319779024114;1.0170630425989846;1.0158894022267486;1.0148861529535247;1.0140862162235904;1.0133580681166359;1.013251565407551;1.018475338945397;1.0174386746035062;1.0164964856120111;1.015709035916042;1.0150261744108002;1.0144376368040495;1.013962094813055;1.0136703412977668;1.0134789651617429
21;1.02;1.019726628588854;1.018500676517773;1.017436919825571;1.0164862412415259;1.0157313868326363;1.0151891545460339;1.0147570609675114;1.0146282882784223;1.0182903169657633;1.0171105330539991;1.0160549310405285;1.0152015830129137;1.0144649889111776;1.0138602880248222;1.0133761556154122;1.0130274210449879;1.0127961306492737
22;1.02;1.0197478437772536;1.0187622706870392;1.017893654278401;1.017148237721039;1.0165177603597422;1.0160059703866473;1.015607161489883;1.0154794746853342;1.0182902143120902;1.0169649732396875;1.0158608930202184;1.0149527535443867;1.0141664102575674;1.013520271924689;1.013106210958255;1.0128213389522422;1.0126711688551786
23;1.02;1.0198568777145;1.0193834584266634;1.0189686388779595;1.0186290442493164;1.0183559604298398;1.0181408384611756;1.0179823629127862;1.0179093726779331;1.019022942206809;1.0182564523166546;1.0177415819259599;1.0172966452781316;1.016916674891108;1.016631479070301;1.016415179150617;1.0162587830970853;1.0161756594732483
