;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
10;1.02;1.0203407732748098;1.022572809294036;1.0242912365076362;1.025955690744285;1.0272103773008565;1.0283534194351331;1.029421496732844;1.0299768703261873;1.0222545251521893;1.024091323367925;1.0257978093570894;1.0273566563718217;1.0285609775318265;1.0292048632017545;1.0297639684700477;1.0304021090460207;1.0309360684131894
11;1.02;1.0205471054259327;1.0234623940792344;1.0258571398636647;1.0281119310803601;1.0298283750540442;1.0313032952374015;1.032608555182909;1.0332323566389765;1.0238300034736982;1.026409382249798;1.0289155518683146;1.0312505701610866;1.0330212732380735;1.0341693471029623;1.0351915002872236;1.036201635365942;1.0368464410308316
12;1.02;1.0205670712066153;1.0236258717413753;1.025961641501195;1.0281413712943266;1.0296816531566557;1.031060394946019;1.0325383205938903;1.0332666213191228;1.0238915634509114;1.0264224215082531;1.0288412024184492;1.031028140416266;1.032623511297919;1.0338277032072953;1.034898145715687;1.0360779949039503;1.0367981614559545
13;1.02;1.020630805974503;1.0231741280759323;1.0253140474490114;1.0271960921511056;1.0284976346128105;1.029735173895322;1.0312248910681658;1.0319481459968844;1.024958258988189;1.0284616248657192;1.0316597438134316;1.0346360984904608;1.0371549918215974;1.0388338922433915;1.040289515855163;1.0414850633929746;1.0422420273610262
14;1.02;1.0207093400372313;1.0239129414434958;1.0263699358538956;1.028494325786158;1.0299869087702065;1.0313434817204574;1.0325509531881263;1.0330030633586016;1.025137899997398;1.0287609010253806;1.0319787394188638;1.034951699145159;1.0373340162034714;1.0389512394496072;1.0402510867668984;1.0412957208764573;1.0419758057309083
15;1.02;1.0204341276310271;1.0222536223023753;1.023404126763677;1.0241038645633018;1.0243437501995543;1.0248250673232449;1.025801651493209;1.026231266918498;1.023355862649774;1.0255640027684378;1.0276796922461064;1.029485527728111;1.0311861169574046;1.032333495356191;1.0333496551447;1.0344262791846746;1.0349937824422812
16;1.02;1.0202076765176584;1.0214929147670113;1.0222581688670445;1.0233138946180544;1.024165659354855;1.0249582270914803;1.0257734560671512;1.0262263855648996;1.0214090507755658;1.0221340008561821;1.0227649684668452;1.0231692314434675;1.0234618559876427;1.0235716107124166;1.0240998885130939;1.0243011801904216;1.024675598481982
17;1.02;1.0199290033241457;1.0203757640116882;1.0205671481502283;1.020873540990968;1.021188764578685;1.0217590176612978;1.0223466423776486;1.022704152937972;1.01901834658957;1.0178406604848647;1.0167608083560722;1.015641244706136;1.0144329910639898;1.013457620835277;1.0135332513997897;1.0137568345528964;1.0139369746116542
18;1.02;1.0198635070453586;1.0197571411384179;1.019673999784684;1.0196176277997377;1.0196251265900753;1.0197235499821198;1.019884315867911;1.0200273982422108;1.0188152335521592;1.0177349484646707;1.016842433886134;1.0160076888132727;1.0151969008036492;1.0144716862781273;1.014518622398388;1.01454912838845;1.0145625040625939
19;1.02;1.0198182250904668;1.0190759449051265;1.0184561689533644;1.0178997945467212;1.0174319404460674;1.0171100090131877;1.016882611108503;1.0167203937309466;1.0188961057952128;1.0180236017280901;1.0172249903357533;1.0164707383321745;1.015762760310388;1.0152157303574394;1.014914803595276;1.01479016685447;1.0147380173276768
20;1.02;1.0197263761942912;1.0187751136717391;1.018027320652623;1.0173813343641216;1.0168431027385558;1.0164794261812697;1.016210664040823;1.016055009834015;1.0180326469206984;1.0164228584249837;1.0149075095991664;1.0134843290821491;1.0121539002473041;1.0110336665112887;1.010553649107479;1.0102535979415;1.010097261016437
21;1.02;1.0197264935333468;1.0186298742053084;1.017785242537844;1.0170572314200441;1.016461432712496;1.0160638750023103;1.0157907627447067;1.015634576280043;1.0182329751168726;1.0168504976027746;1.0155856251895692;1.0144374229876183;1.01341590213696;1.01260762620819;1.0121065664032483;1.011741036496056;1.0115794158434739
22;1.02;1.0197477881602444;1.018648252886032;1.017680918581507;1.0168351892680267;1.0161292606945191;1.015538364557155;1.0151689189206197;1.0150310356492052;1.0184158082028814;1.017196402996471;1.0161004202236914;1.0151387589600827;1.0143048344432095;1.0135897323177279;1.0131462966911577;1.0128321173448955;1.012714448504876
23;1.02;1.0198568722706411;1.0191897736067637;1.0185901053023199;1.018055323186394;1.0176152116615895;1.0172416784950427;1.017120009778665;1.0170672028393488;1.0192467349855907;1.0186931879847803;1.0182148884950593;1.017809723706499;1.0174775308536423;1.0172033505719564;1.01701472187595;1.016885961502126;1.0168271898533654
